go_file,stop_file,correct_key,signal,Loop_practice.thisRepN,Loop_practice.thisTrialN,Loop_practice.thisN,Loop_practice.thisIndex,Loop_blocchi.thisRepN,Loop_blocchi.thisTrialN,Loop_blocchi.thisN,Loop_blocchi.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,SSD,premature,RT,dot_img.started,dot_img.stopped,go_img.started,go_img.stopped,stop_img.started,stop_img.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,ISI.started,ISI.stopped,feedback_txt.started,feedback_txt.stopped,iti_txt.started,iti_txt.stopped,begin_txt.started,begin_txt.stopped,begin_kb.keys,begin_kb.rt,begin_kb.started,begin_kb.stopped,break_txt.started,break_txt.stopped,thanks_txt.started,thanks_txt.stopped,thanks_kb.keys,thanks_kb.rt,thanks_kb.started,thanks_kb.stopped,participant,session,training,date,expName,psychopyVersion,frameRate,
go_right.png,bianco.png,right,0,,,,,0,0,0,0,6,1,49,1,100.00000000000001,0,353.02634699995684,225.49305217699998,226.32433185799994,226.32433185799994,226.42175576199998,226.52101675999995,226.58762557299997,right,1,1.3030263469999568,225.49305217699998,None,0.010927430333367738,0.8109274303333678,,,226.82966900600002,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,0,0,0,0,6,2,50,3,100.00000000000001,0,287.28628600002827,228.45307730000002,229.28543832699995,229.28543832699995,229.385416233,229.47880306000002,229.54462871499993,right,1,1.2372862860000282,228.45307730000002,None,0.009334785333294349,0.8093347853332944,,,229.70596993499998,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,0,0,0,0,6,3,51,3,100.00000000000001,0,235.81175100013076,231.325225519,232.158152179,232.158152179,232.254314915,232.354052067,232.42103090699993,right,1,1.1858117510001307,231.325225519,None,0.01201859033335495,0.812018590333355,,,232.52259572399998,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,0,0,0,0,6,4,52,5,100.00000000000001,0,227.37947599999876,234.141099403,234.97375225500002,234.97375225500002,235.07106739899996,235.16150934999996,235.22877282599995,right,1,1.1773794759999987,234.141099403,None,0.012425899333379675,0.8124258993333797,,,235.33106692599995,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,0,0,0,0,6,5,53,5,100.00000000000001,0,233.22389400003664,236.94969149500002,237.78205985499994,237.78205985499994,237.87825076399997,237.97099807099994,238.03747722799994,right,1,1.1832238940000366,236.94969149500002,None,0.012275946333261345,0.8122759463332614,,,238.14592812799992,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,0,0,0,0,6,6,54,3,100.00000000000001,0,172.29906700002863,239.76761002399996,240.60002720399996,240.60002720399996,240.69526992800002,240.79523876500002,240.86171507999995,right,1,1.1222990670000286,239.76761002399996,None,0.011010740333290414,0.8110107403332905,,,240.905096846,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,stop.jpg,left,1,,,,,0,0,0,0,6,7,55,6,100.00000000000001,0,227.15650300004887,242.53421034899998,243.36622073499996,243.36622073499996,243.46124741199992,243.57050276999996,243.63811479699996,left,1,1.1771565030000488,242.53421034899998,None,0.0029570553333542193,0.8029570553333543,,,243.72860672399997,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,0,0,0,0,7,0,56,4,50.000000000000014,,,245.35049371399998,246.18167021299996,246.18167021299996,246.27735220499994,246.32767336199993,246.39387690499996,None,0,,245.35049371399998,None,0.011239667333484249,0.8112396673334843,,,247.04526961299996,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,0,0,0,0,7,1,57,1,50.000000000000014,0,319.6286739999892,248.66655314000002,249.49835691199996,249.49835691199996,249.59468513799993,249.64435387899994,249.71114480300002,right,1,1.2696286739999891,248.66655314000002,None,0.011234428333409596,0.8112344283334096,,,249.95439658099997,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,stop.jpg,left,1,,,,,0,0,0,0,7,2,58,6,50.000000000000014,0,298.638068000048,251.58635250700002,252.41822736899996,252.41822736899996,252.51505199500002,252.57054522700003,252.63723502300002,left,1,1.248638068000048,251.58635250700002,None,0.0002752533333705287,0.8002752533333706,,,252.84791174199995,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,0,0,0,0,7,3,59,5,50.0,0,398.6719150000113,254.466663336,255.29786143299998,255.29786143299998,255.39457154499996,255.444699873,255.51087536800003,right,1,1.3486719150000113,254.466663336,None,0.011338289333366447,0.8113382893333665,,,255.82818318399995,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,0,0,0,0,7,4,60,0,50.0,0,385.6334360000233,257.45244683399994,258.28544445399996,258.28544445399996,258.384650083,258.427745536,258.494680391,left,1,1.3356334360000233,257.45244683399994,None,0.008604809333405683,0.8086048093334057,,,258.805732583,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,0,0,0,0,7,5,61,2,50.0,0,343.3028299999592,260.42792548599994,261.260529099,261.260529099,261.353729111,261.40338175499994,261.470462893,left,1,1.2933028299999592,260.42792548599994,None,0.008460818333333009,0.808460818333333,,,261.737970853,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,0,0,0,0,7,6,62,1,50.0,0,413.9151560000187,263.361522529,264.19428436399994,264.19428436399994,264.2864320489999,264.335651385,264.40148036999994,right,1,1.3639151560000187,263.361522529,None,0.008309371333325544,0.8083093713333256,,,264.73791142999994,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,0,0,0,0,7,7,63,2,50.0,0,297.5813039999935,266.35756167299996,267.189700315,267.189700315,267.286572848,267.33651614099995,267.40298108799993,left,1,1.2475813039999935,266.35756167299996,None,0.01173547933331065,0.8117354793333107,,,267.621000223,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,0,0,0,0,8,0,64,1,50.0,0,269.643093000002,269.24030319299993,270.07242835,270.07242835,270.193605231,270.2198392739999,270.28669850099993,right,1,1.219643093000002,269.24030319299993,None,0.012304059333359874,0.8123040593333599,,,270.47142235399997,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,0,0,0,0,8,1,65,0,50.0,0,335.0796240000478,272.0912053779999,272.922636311,272.922636311,273.01774273499996,273.068315838,273.133676263,left,1,1.2850796240000477,272.0912053779999,None,0.011593609333317545,0.8115936093333176,,,273.3866141049999,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,0,0,0,0,8,2,66,4,50.0,0,240.26360499998424,275.0012325729999,275.83240388799993,275.83240388799993,275.92638287,275.984791018,276.05988818699996,left,1,1.1902636049999842,275.0012325729999,None,0.0006728576667001107,0.8006728576667002,,,276.202198481,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,0,0,0,0,8,3,67,4,50.0,0,235.04624300004485,277.8252518329999,278.65557847499997,278.65557847499997,278.7495022119999,278.801303933,278.866380726,left,1,1.1850462430000448,277.8252518329999,None,0.010586401333284812,0.8105864013332849,,,279.02621850799994,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,0,0,0,0,8,4,68,1,50.0,0,379.0117700000224,280.639345757,281.46998241099993,281.46998241099993,281.576273055,281.618016044,281.68334215699997,right,1,1.3290117700000224,280.639345757,None,0.012800540333273602,0.8128005403332736,,,281.98726013,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,0,0,0,0,8,5,69,2,50.0,0,118.78605700006806,283.60313049499996,284.43532400899994,284.43532400899994,284.526074965,284.576092176,284.64285284899995,left,1,1.068786057000068,283.60313049499996,None,0.015322646333288503,0.8153226463332885,,,284.68542195299995,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,0,0,0,0,8,6,70,0,50.0,0,201.62229600008465,286.301593034,287.133549346,287.133549346,287.2261287609999,287.284631019,287.3500117489999,left,1,1.1516222960000846,286.301593034,None,0.0004744096665945108,0.8004744096665946,,,287.46891080299997,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,0,0,0,0,8,7,71,3,50.0,0,231.74526100000327,289.086789833,289.91863169399994,289.91863169399994,290.01078523699994,290.059323814,290.126004073,right,1,1.1817452610000032,289.086789833,None,0.015244965333181426,0.8152449653331815,,,290.285567774,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,0,0,0,0,9,0,72,2,50.0,0,165.8154970000283,291.901043997,292.7328033719999,292.7328033719999,292.825962612,292.88451558099996,292.950202256,left,1,1.1158154970000282,291.901043997,None,0.0005765336666172516,0.8005765336666173,,,293.03566805899993,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,0,0,0,0,9,1,73,1,50.0,0,232.57618400008374,294.65812561099995,295.488865776,295.488865776,295.582764289,295.63443929799996,295.6999878319999,right,1,1.1825761840000837,294.65812561099995,None,0.010447124333381907,0.810447124333382,,,295.85182740999994,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,0,0,0,0,9,2,74,4,50.0,0,228.0254380000202,297.467481614,298.2997457629999,298.2997457629999,298.392491629,298.45086920899996,298.51671339899997,left,1,1.1780254380000201,297.467481614,None,0.0005711586666166113,0.8005711586666167,,,298.659129945,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,0,0,0,0,9,3,75,5,50.0,0,247.57216299996122,300.270440796,301.10201104,301.10201104,301.19306660999996,301.24228857,301.309012907,right,1,1.1975721629999612,300.270440796,None,0.014434152333365091,0.8144341523333651,,,301.484941006,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,stop.jpg,right,1,,,,,0,0,0,0,9,4,76,7,50.0,0,227.24437100008578,303.10964655099997,303.941545312,303.941545312,304.033030671,304.084245465,304.149999439,right,1,1.1772443710000857,303.10964655099997,None,0.008582928333339623,0.8085829283333397,,,304.30196792799995,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,0,0,0,0,9,5,77,2,50.0,0,224.5570720000274,305.91716607,306.749166126,306.749166126,306.843115773,306.90090504599993,306.960075619,left,1,1.1745570720000273,305.91716607,None,0.0007237906665977789,0.8007237906665978,,,307.10274252199997,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,stop.jpg,left,1,,,,,0,0,0,0,9,6,78,6,50.0,0,193.58883200003453,308.72411336799996,309.556635893,309.556635893,309.649895117,309.7005788839999,309.765978399,left,1,1.1435888320000345,308.72411336799996,None,0.01055135933324891,0.810551359333249,,,309.88603144399997,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,stop.jpg,right,1,,,,,0,0,0,0,9,7,79,7,50.0,0,226.2496620000889,311.519337243,312.35198708999997,312.35198708999997,312.443305601,312.50061507600003,312.566080242,right,1,1.1762496620000888,311.519337243,None,0.005009182333310491,0.8050091823333105,,,312.70876814099995,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,0,0,0,0,10,0,80,2,50.0,0,254.8897349999948,314.31848389899994,315.1509718589999,315.1509718589999,315.242256289,315.29181899499997,315.3585677049999,left,1,1.2048897349999947,314.31848389899994,None,0.01603785233317012,0.8160378523331702,,,315.53450515,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,stop.jpg,left,1,,,,,0,0,0,0,10,1,81,6,50.0,,,317.156812101,317.987473787,317.987473787,318.0827803259999,318.13400184599993,318.198838304,None,0,,317.156812101,None,0.010859292333407211,0.8108592923334073,,,318.85032527399994,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,0,0,0,0,10,2,82,5,100.0,0,307.1010970000885,320.4671785649999,321.29846199099995,321.29846199099995,321.391676962,321.500288619,321.56587534799996,right,1,1.2571010970000884,320.4671785649999,None,0.00043156566664492857,0.800431565666645,,,321.73516922299996,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,0,0,0,0,10,3,83,3,100.0,0,263.56080100002833,323.35381219199996,324.185967657,324.185967657,324.28197662799994,324.374934287,324.441663337,right,1,1.2135608010000283,323.35381219199996,None,0.01354530633318518,0.8135453063331852,,,324.584337582,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,0,0,0,0,10,4,84,4,100.0,0,201.11831400014358,326.201927424,327.03372348799996,327.03372348799996,327.12504677100003,327.22493865599995,327.291596424,left,1,1.1511183140001435,326.201927424,None,0.015388621333272567,0.8153886213332726,,,327.367968766,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,0,0,0,0,10,5,85,0,100.0,0,229.27841800002403,328.9822622109999,329.813507363,329.813507363,329.908037356,330.016616935,330.081813077,left,1,1.179278418000024,328.9822622109999,None,0.0015748206666330589,0.8015748206666331,,,330.17478363600003,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,0,0,0,0,10,6,86,0,100.0,0,226.16343000003104,331.78256659,332.613058809,332.613058809,332.708120421,332.81675169899995,332.882345201,left,1,1.176163430000031,331.78256659,None,0.0014649896666014683,0.8014649896666015,,,332.97475533399995,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,stop.jpg,right,1,,,,,0,0,0,0,10,7,87,7,100.0,0,249.1585019999889,334.59296725,335.4247474929999,335.4247474929999,335.516159,335.624555571,335.691429706,right,1,1.1991585019999889,334.59296725,None,0.007511054333349421,0.8075110543333495,,,335.807816217,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,stop.jpg,left,1,,,,,0,0,0,0,11,0,88,6,50.0,0,306.042007000076,337.423953709,338.2565286419999,338.2565286419999,338.348718071,338.399794023,338.46535012699997,left,1,1.256042007000076,337.423953709,None,0.009571518333359563,0.8095715183333596,,,338.69158357999993,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,0,0,0,0,11,1,89,3,50.0,0,370.3779340000779,340.30224031800003,341.13457945899995,341.13457945899995,341.226056964,341.27458736099993,341.341122962,right,1,1.3203779340000779,340.30224031800003,None,0.014955521333263277,0.8149555213332633,,,341.63603621699997,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,stop.jpg,right,1,,,,,0,0,0,0,11,2,90,7,50.0,,,343.258776625,344.090729648,344.090729648,344.182148568,344.23275253099996,344.298482111,None,0,,343.258776625,None,0.008161098333289374,0.8081610983332894,,,344.957710978,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,0,0,0,0,11,3,91,5,100.0,0,377.4899899999469,346.56706582799995,347.399751929,347.399751929,347.49112058799994,347.582834188,347.648166413,right,1,1.3274899899999468,346.56706582799995,None,0.016301959333304694,0.8163019593333047,,,347.9076536079999,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,stop.jpg,right,1,,,,,0,0,0,0,11,4,92,7,100.0,,,349.52242836799996,350.354097745,350.354097745,350.448279609,350.549390515,350.6149667579999,None,0,,349.52242836799996,None,0.0106966983332768,0.8106966983332768,,,351.21601956199993,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,0,0,0,0,11,5,93,2,150.00000000000003,0,355.28443100007513,352.8360612299999,353.667405786,353.667405786,353.7582932419999,353.90734662599993,353.97407495799996,left,1,1.305284431000075,352.8360612299999,None,0.013711982333234118,0.8137119823332342,,,354.15737929499994,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,0,0,0,0,11,6,94,5,150.00000000000003,0,207.24840400008594,355.76545335699996,356.59714468799996,356.59714468799996,356.69073234099994,356.849612602,356.915674945,right,1,1.1572484040000859,355.76545335699996,None,0.0010037506666549234,0.801003750666655,,,356.933771892,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,stop.jpg,left,1,,,,,0,0,0,0,11,7,95,6,150.00000000000003,,,358.55502339299994,359.385726006,359.385726006,359.480629752,359.63227749299995,359.69802034299994,None,0,,358.55502339299994,None,0.011301518333311833,0.8113015183333119,,,360.24938567999993,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,0,0,0,0,12,0,96,5,200.0,0,318.8238910000678,361.870624408,362.70158523399994,362.70158523399994,362.797426481,362.99906329299995,363.0646989119999,right,1,1.2688238910000678,361.870624408,None,0.012438453333288635,0.8124384533332887,,,363.150241147,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,0,0,0,0,12,1,97,4,200.0,0,349.2444690000298,364.76588857,365.597536947,365.597536947,365.69038347799994,365.89885962999995,365.964370464,left,1,1.2992444690000298,364.76588857,None,0.00012423266662153765,0.8001242326666216,,,366.0830607749999,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,0,0,0,0,12,2,98,0,200.0,0,388.799851000033,367.70487095299995,368.535749656,368.535749656,368.631725534,368.83209251200003,368.89909898299993,left,1,1.338799851000033,367.70487095299995,None,0.01145487033329573,0.8114548703332958,,,369.056848467,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,0,0,0,0,12,3,99,0,200.0,0,263.1170890000363,370.66739637399996,371.49882762799996,371.49882762799996,371.59059585499995,371.7901515049999,371.85740502,left,1,1.2131170890000362,370.66739637399996,None,0.01522480833341433,0.8152248083334144,,,371.90055325899993,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,0,0,0,0,12,4,100,0,200.0,0,190.41257800005275,373.51715957,374.347992311,374.347992311,374.440151626,374.640223515,None,left,1,1.1404125780000527,373.51715957,None,0.015493846333356487,0.8154938463333565,,,374.67502715599994,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,stop.jpg,left,1,,,,,0,0,0,0,12,5,101,6,200.0,0,281.97813700011244,376.29626308799993,377.127718747,377.127718747,377.22334765799997,377.42346943199993,377.490201855,left,1,1.2319781370001124,376.29626308799993,None,0.010070291333477144,0.8100702913334772,,,377.556958924,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,0,0,0,0,12,6,102,1,150.00000000000003,0,345.12218600001466,379.16772911099997,379.999851037,379.999851037,380.09115559199995,380.239951422,380.3065861179999,right,1,1.2951221860000146,379.16772911099997,None,0.014591891333338936,0.814591891333339,,,380.473344429,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,0,0,0,0,12,7,103,0,150.00000000000003,0,422.4347290000765,382.092311882,382.92340665099994,382.92340665099994,383.01590682999995,383.17314137799997,383.23986964899996,left,1,1.3724347290000765,382.092311882,None,0.006508207333354221,0.8065082073333543,,,383.48318182699995,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,0,0,0,0,13,0,104,1,150.00000000000003,0,330.9772900000667,385.102219449,385.933114636,385.933114636,386.03981846499994,386.173086399,386.2397762549999,right,1,1.2809772900000667,385.102219449,None,0.013412749333383545,0.8134127493333836,,,386.399802335,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,0,0,0,0,13,1,105,5,150.00000000000003,0,216.62334100004733,388.01747842,388.84811821899996,388.84811821899996,388.93982145199993,389.089677897,389.15632509299996,right,1,1.1666233410000473,388.01747842,None,0.014775190333239152,0.8147751903332392,,,389.1993066,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,0,0,0,0,13,2,106,0,150.00000000000003,0,138.36913000010333,390.816223908,391.6474678029999,391.6474678029999,391.739632618,391.88967208500003,None,right,0,1.0883691300001033,390.816223908,None,0.0158199523333451,0.8158199523333451,,,391.91657158299995,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,0,0,0,0,13,3,107,0,150.00000000000003,0,263.4127129999684,393.533832492,394.36524931099996,394.36524931099996,394.4573976639999,394.6060957689999,394.67269979499997,left,1,1.2134127129999683,393.533832492,None,0.014946933333249035,0.8149469333332491,,,394.76613431299995,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,0,0,0,0,13,4,108,5,150.00000000000003,0,266.9225000000666,396.38496386399993,397.217735019,397.217735019,397.313883377,397.456121348,397.52262491,right,1,1.2169225000000665,396.38496386399993,None,0.01354305333325101,0.813543053333251,,,397.61567145699996,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,stop.jpg,right,1,,,,,0,0,0,0,13,5,109,7,150.00000000000003,0,205.54440800002573,399.23820385399995,400.06938750999996,400.06938750999996,400.16380313799993,400.314515564,400.38079075999997,right,1,1.1555444080000257,399.23820385399995,None,0.010467279333397528,0.8104672793333976,,,400.40591570799995,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,0,0,0,0,13,6,110,5,100.00000000000001,0,362.9024689999938,402.01992089,402.852081151,402.852081151,402.947380266,403.04793900799996,403.11425049799993,right,1,1.3129024689999937,402.01992089,None,0.011984593333295379,0.8119845933332954,,,403.3494130849999,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,stop.jpg,right,1,,,,,0,0,0,0,13,7,111,7,100.00000000000001,0,350.22155500006426,404.97571873799996,405.80660172499995,405.80660172499995,405.899174206,406.0057935059999,406.07243658899995,right,1,1.3002215550000642,404.97571873799996,None,0.005883899333298359,0.8058838993332984,,,406.289243231,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_right.png,bianco.png,right,0,,,,,0,0,0,0,14,0,112,5,50.000000000000014,0,611.2809010000888,407.903090592,408.73376558999996,408.73376558999996,408.830102516,408.881111099,408.947450722,right,1,1.5612809010000888,407.903090592,None,0.012319203333277073,0.8123192033332771,,,409.48232982499997,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
go_left.png,bianco.png,left,0,,,,,0,0,0,0,14,1,113,2,50.000000000000014,0,514.9304709999456,411.10250099099994,411.9345773609999,411.9345773609999,412.030534731,412.080834158,412.146921366,left,1,1.4649304709999456,411.10250099099994,None,0.01243963033334694,0.812439630333347,,,412.58252431999995,None,,,,,,,,,,,,,,,0,001,1,2024-05-13_10h18.56.562,SST,2022.1.4,None,
